RowID,plevel,taxa_level,cols_or_rows,n,nodf,ses
546,'1','Phylum','cols',289,0.81961471,5.732116757
547,'1','Phylum','cols',289,0.85357207,6.765154167
548,'1','Phylum','cols',289,0.858097516,6.467625981
549,'1','Phylum','cols',289,0.860741077,6.464029667
550,'1','Phylum','cols',289,0.849853689,6.312085093
551,'1','Phylum','cols',289,0.870700187,6.788450429
552,'1','Phylum','cols',289,0.847750265,6.379422568
553,'1','Phylum','cols',289,0.825178953,6.215328849
554,'1','Phylum','cols',289,0.839177121,6.644958183
555,'1','Phylum','cols',410,0.874271951,5.941706337
556,'1','Phylum','cols',410,0.812090916,5.227967213
557,'1','Phylum','cols',410,0.801412711,6.477986479
558,'1','Phylum','cols',410,0.836540666,5.851773197
559,'1','Phylum','cols',410,0.825254901,5.981669718
560,'1','Phylum','cols',410,0.802014267,5.722316784
561,'1','Phylum','cols',410,0.83424709,6.040398317
562,'1','Phylum','cols',410,0.87511194,6.452901944
563,'1','Phylum','cols',410,0.819778184,5.554856777
564,'1','Phylum','cols',410,0.855835969,5.237199317
565,'1','Phylum','cols',583,0.832306071,6.004726057
566,'1','Phylum','cols',583,0.834922736,6.27829963
567,'1','Phylum','cols',583,0.855795826,6.320712564
568,'1','Phylum','cols',583,0.876332563,6.54482611
569,'1','Phylum','cols',583,0.804606821,6.296154396
570,'1','Phylum','cols',583,0.811074224,5.191816072
571,'1','Phylum','cols',583,0.805078308,6.09534914
572,'1','Phylum','cols',583,0.850650764,6.429247409
573,'1','Phylum','cols',583,0.829511313,6.097563398
574,'1','Phylum','cols',583,0.864546926,6.782514259
575,'1','Phylum','cols',829,0.834973906,6.35889278
576,'1','Phylum','cols',829,0.827536186,7.088524352
577,'1','Phylum','cols',829,0.820043804,5.782407959
578,'1','Phylum','cols',829,0.822673587,5.859449111
579,'1','Phylum','cols',829,0.826424567,6.070337245
580,'1','Phylum','cols',829,0.827773215,5.535040386
581,'1','Phylum','cols',829,0.810973855,5.517786361
582,'1','Phylum','cols',829,0.839272206,6.010626793
583,'1','Phylum','cols',829,0.796248406,5.325067526
584,'1','Phylum','cols',829,0.838659867,5.655123897
585,'1','Phylum','cols',1177,0.820752494,5.666747774
586,'1','Phylum','cols',1177,0.85268215,5.760242171
587,'1','Phylum','cols',1177,0.804897839,6.466225653
588,'1','Phylum','cols',1177,0.845206469,5.88891278
589,'1','Phylum','cols',1177,0.846480956,7.556160654
590,'1','Phylum','cols',1177,0.792857736,4.950088527
591,'1','Phylum','cols',1177,0.819853763,6.087950848
592,'1','Phylum','cols',1177,0.813844089,6.172405539
593,'1','Phylum','cols',1177,0.828033343,5.564428326
594,'1','Phylum','cols',1177,0.832253784,5.771911928
595,'1','Class','cols',49,0.698411774,7.171465857
596,'1','Class','cols',49,0.647519902,5.499666153
597,'1','Class','cols',49,0.708716274,7.084492529
598,'1','Class','cols',49,0.714542883,5.711504973
599,'1','Class','cols',49,0.681504415,5.877649171
600,'1','Class','cols',49,0.660266378,6.530943073
601,'1','Class','cols',49,0.730550766,7.445887793
602,'1','Class','cols',49,0.676799714,8.245314952
603,'1','Class','cols',49,0.65860922,6.614971687
604,'1','Class','cols',49,0.72111194,6.760039341
605,'1','Class','cols',71,0.672374937,5.241314321
606,'1','Class','cols',71,0.710418553,5.05300226
607,'1','Class','cols',71,0.666425877,5.147347848
608,'1','Class','cols',71,0.685902651,4.968333262
609,'1','Class','cols',71,0.684187205,5.310512554
610,'1','Class','cols',71,0.687963584,5.534384034
611,'1','Class','cols',71,0.766835473,5.716073211
612,'1','Class','cols',71,0.740816148,6.398089558
613,'1','Class','cols',71,0.669886856,4.774249597
614,'1','Class','cols',71,0.673027118,4.634893748
615,'1','Class','cols',100,0.708013355,6.651342833
616,'1','Class','cols',100,0.665234966,4.926760021
617,'1','Class','cols',100,0.756295724,6.178708371
618,'1','Class','cols',100,0.696580561,4.971412425
619,'1','Class','cols',100,0.692794674,6.062113785
620,'1','Class','cols',100,0.739994202,7.100084307
621,'1','Class','cols',100,0.714758892,4.852578304
622,'1','Class','cols',100,0.697326273,6.741581207
623,'1','Class','cols',100,0.737225459,6.293805472
624,'1','Class','cols',100,0.770757328,7.08379268
625,'1','Class','cols',143,0.680625482,6.179796738
626,'1','Class','cols',143,0.719529239,5.635081015
627,'1','Class','cols',143,0.693709734,5.84087125
628,'1','Class','cols',143,0.691875872,6.181908086
629,'1','Class','cols',143,0.674277755,6.230797391
630,'1','Class','cols',143,0.705939958,6.131386123
631,'1','Class','cols',143,0.686421569,6.271897798
632,'1','Class','cols',143,0.740376877,6.564416023
633,'1','Class','cols',143,0.681037726,5.068562779
634,'1','Class','cols',143,0.690902696,5.937660812
635,'1','Class','cols',203,0.648031459,5.804999378
636,'1','Class','cols',203,0.706780661,5.6184417
637,'1','Class','cols',203,0.708268609,6.128361113
638,'1','Class','cols',203,0.75592184,7.349354525
639,'1','Class','cols',203,0.69489055,5.473641564
640,'1','Class','cols',203,0.708098643,6.069583878
641,'1','Class','cols',203,0.688529505,6.060382704
642,'1','Class','cols',203,0.734462585,5.891904757
643,'1','Class','cols',203,0.662158598,5.186684069
644,'1','Class','cols',203,0.748536442,6.763548973
645,'1','Class','cols',289,0.670638257,5.936102661
646,'1','Class','cols',289,0.73850837,6.840816299
647,'1','Class','cols',289,0.739364227,6.290350724
648,'1','Class','cols',289,0.715987932,5.439180457
649,'1','Class','cols',289,0.699168215,5.282358565
650,'1','Class','cols',289,0.742363107,7.003983119
651,'1','Class','cols',289,0.729792858,6.11573069
652,'1','Class','cols',289,0.709525562,5.379089299
653,'1','Class','cols',289,0.680677668,5.770699903
654,'1','Class','cols',289,0.684632905,6.306024219
655,'1','Class','cols',410,0.695140506,5.549111089
656,'1','Class','cols',410,0.701612869,5.302230813
657,'1','Class','cols',410,0.724226363,6.798478202
658,'1','Class','cols',410,0.741183094,6.756595254
659,'1','Class','cols',410,0.716713345,5.690994598
660,'1','Class','cols',410,0.68083179,6.042612203
661,'1','Class','cols',410,0.705411818,6.029271761
662,'1','Class','cols',410,0.675976332,5.59266026
663,'1','Class','cols',410,0.635820412,4.463159205
664,'1','Class','cols',410,0.676452634,4.958769076
665,'1','Class','cols',583,0.689516069,4.842615284
666,'1','Class','cols',583,0.739824175,7.479551832
667,'1','Class','cols',583,0.669168189,5.556668228
668,'1','Class','cols',583,0.684715074,5.301155942
669,'1','Class','cols',583,0.735999387,5.680989738
670,'1','Class','cols',583,0.715082286,5.866960167
671,'1','Class','cols',583,0.678858697,5.722233006
672,'1','Class','cols',583,0.752824016,6.68081682
673,'1','Class','cols',583,0.698948701,6.003618504
674,'1','Class','cols',583,0.666341425,5.576279236
675,'1','Class','cols',829,0.719766316,6.625500434
676,'1','Class','cols',829,0.728605737,6.876553071
677,'1','Class','cols',829,0.745445092,6.060292506
678,'1','Class','cols',829,0.680387897,5.60873148
679,'1','Class','cols',829,0.742403637,7.250071223
680,'1','Class','cols',829,0.743385302,6.215010744
681,'1','Class','cols',829,0.643642319,5.847877137
682,'1','Class','cols',829,0.684972258,5.485623544
683,'1','Class','cols',829,0.691212062,5.879944348
684,'1','Class','cols',829,0.68139043,5.165495075
685,'1','Class','cols',1177,0.727365302,6.419853368
686,'1','Class','cols',1177,0.707661055,6.036770918
687,'1','Class','cols',1177,0.741190694,6.424992019
688,'1','Class','cols',1177,0.688544019,5.876570003
689,'1','Class','cols',1177,0.687746774,6.015774216
690,'1','Class','cols',1177,0.64341926,4.481753888
691,'1','Class','cols',1177,0.763817196,6.763763734
692,'1','Class','cols',1177,0.682442961,5.365052915
693,'1','Class','cols',1177,0.684918142,5.188032725
694,'1','Class','cols',1177,0.668470721,5.654992727
695,'1','Order','cols',49,0.534932585,6.005665311
696,'1','Order','cols',49,0.557805349,6.549087501
697,'1','Order','cols',49,0.559565966,6.974679614
698,'1','Order','cols',49,0.586819027,5.939046556
699,'1','Order','cols',49,0.521134392,5.94769755
700,'1','Order','cols',49,0.530027004,5.623386432
701,'1','Order','cols',49,0.536916417,5.872238335
702,'1','Order','cols',49,0.58189908,6.213242341
703,'1','Order','cols',49,0.600691116,7.326684846
704,'1','Order','cols',49,0.533242997,6.751193003
705,'1','Order','cols',71,0.559671443,5.448562965
706,'1','Order','cols',71,0.624564365,5.990060674
707,'1','Order','cols',71,0.588593458,5.940210612
708,'1','Order','cols',71,0.589646227,5.596535321
709,'1','Order','cols',71,0.544439128,4.695633865
710,'1','Order','cols',71,0.509499283,4.532886068
711,'1','Order','cols',71,0.588122516,6.008049803
712,'1','Order','cols',71,0.561944864,5.240263473
713,'1','Order','cols',71,0.56660738,5.738702152
714,'1','Order','cols',71,0.56213633,5.102410001
715,'1','Order','cols',100,0.499210435,5.230604166
716,'1','Order','cols',100,0.552748521,6.077112501
717,'1','Order','cols',100,0.56903625,5.54866289
718,'1','Order','cols',100,0.574117468,5.496271603
719,'1','Order','cols',100,0.627022127,6.543207137
720,'1','Order','cols',100,0.61689827,6.351733971
721,'1','Order','cols',100,0.5743873,5.909576971
722,'1','Order','cols',100,0.54995644,4.176726362
723,'1','Order','cols',100,0.590837121,6.353907066
724,'1','Order','cols',100,0.565540738,4.565590118
725,'1','Order','cols',143,0.625669812,7.572754366
726,'1','Order','cols',143,0.581947424,5.886553534
727,'1','Order','cols',143,0.621183168,6.049863289
728,'1','Order','cols',143,0.522629373,4.892237739
729,'1','Order','cols',143,0.563253437,6.651480345
730,'1','Order','cols',143,0.565758808,5.963075287
731,'1','Order','cols',143,0.614576717,7.758901631
732,'1','Order','cols',143,0.605477419,6.321140122
733,'1','Order','cols',143,0.60912281,6.366506137
734,'1','Order','cols',143,0.582813993,6.182488125
735,'1','Order','cols',203,0.610551438,6.665839219
736,'1','Order','cols',203,0.559603316,5.900373829
737,'1','Order','cols',203,0.519058088,5.837199694
738,'1','Order','cols',203,0.531752734,5.133683933
739,'1','Order','cols',203,0.550492422,5.11749091
740,'1','Order','cols',203,0.562126051,5.818359308
741,'1','Order','cols',203,0.572451367,4.909111242
742,'1','Order','cols',203,0.564193676,6.040108344
743,'1','Order','cols',203,0.588496814,6.693534216
744,'1','Order','cols',203,0.525899681,5.788441055
745,'1','Order','cols',289,0.537094361,6.396412058
746,'1','Order','cols',289,0.544850121,5.632028655
747,'1','Order','cols',289,0.558781689,5.231714276
748,'1','Order','cols',289,0.565404177,6.06963733
749,'1','Order','cols',289,0.587886579,6.619666173
750,'1','Order','cols',289,0.508742438,5.370059655
751,'1','Order','cols',289,0.549559813,5.534232142
752,'1','Order','cols',289,0.583444295,4.900476337
753,'1','Order','cols',289,0.570385865,5.579493112
755,'1','Phylum','cols',49,0.831494428,6.878947148
756,'1','Phylum','cols',49,0.808906204,6.717567649
757,'1','Phylum','cols',49,0.829178139,6.758530741
758,'1','Phylum','cols',49,0.841249714,6.535931919
759,'1','Phylum','cols',49,0.826988904,6.185798165
760,'1','Phylum','cols',49,0.833784098,7.761222937
761,'1','Phylum','cols',49,0.826329401,6.543876447
762,'1','Phylum','cols',49,0.810924815,6.641843494
763,'1','Phylum','cols',49,0.829363979,6.309267477
764,'1','Phylum','cols',49,0.814588909,6.687416905
765,'1','Phylum','cols',71,0.781194368,5.002852765
766,'1','Phylum','cols',71,0.850210326,5.785942691
767,'1','Phylum','cols',71,0.813278949,6.253608269
768,'1','Phylum','cols',71,0.827636278,5.33099505
769,'1','Phylum','cols',71,0.851749558,5.897665099
770,'1','Phylum','cols',71,0.827364865,5.185124518
771,'1','Phylum','cols',71,0.816675266,5.820131327
772,'1','Phylum','cols',71,0.821788656,6.144201262
773,'1','Phylum','cols',71,0.824741951,5.501914053
774,'1','Phylum','cols',71,0.84663689,5.466866635
775,'1','Phylum','cols',100,0.827670074,6.461871148
776,'1','Phylum','cols',100,0.85576861,6.714918234
777,'1','Phylum','cols',100,0.81141566,6.095387037
778,'1','Phylum','cols',100,0.831193281,5.462550661
779,'1','Phylum','cols',100,0.826283677,6.125246835
780,'1','Phylum','cols',100,0.859060123,5.827971068
781,'1','Phylum','cols',100,0.799983417,6.800135372
782,'1','Phylum','cols',100,0.797096746,5.304356193
783,'1','Phylum','cols',100,0.821840422,6.426435597
784,'1','Phylum','cols',100,0.813677272,6.134623097
785,'1','Phylum','cols',143,0.800591408,5.431879155
786,'1','Phylum','cols',143,0.800944273,5.891649406
787,'1','Phylum','cols',143,0.817607055,6.234742717
788,'1','Phylum','cols',143,0.819733628,6.921131137
789,'1','Phylum','cols',143,0.839456372,6.647299312
790,'1','Phylum','cols',143,0.792845532,5.668405422
791,'1','Phylum','cols',143,0.863112995,6.315061229
792,'1','Phylum','cols',143,0.792522026,5.668197924
793,'1','Phylum','cols',143,0.842067395,7.306817115
794,'1','Phylum','cols',143,0.822941029,5.414887907
795,'1','Phylum','cols',203,0.862032062,6.68493041
796,'1','Phylum','cols',203,0.787273581,5.123510207
797,'1','Phylum','cols',203,0.860477667,6.981634148
798,'1','Phylum','cols',203,0.817253791,6.05075718
799,'1','Phylum','cols',203,0.836791271,6.318493936
800,'1','Phylum','cols',203,0.821679201,7.31936429
801,'1','Phylum','cols',203,0.833061752,5.442280466
802,'1','Phylum','cols',203,0.843266694,6.429654665
803,'1','Phylum','cols',203,0.819793308,6.729579154
804,'1','Phylum','cols',203,0.829343,6.9680515
805,'1','Phylum','cols',289,0.841650805,6.248848632
806,'1','Phylum','cols',289,0.82485002,6.178269095
807,'1','Phylum','cols',289,0.842071849,6.025276539
808,'1','Phylum','cols',289,0.80829585,5.706767471
809,'1','Phylum','cols',289,0.799652921,6.423442454
810,'1','Phylum','cols',289,0.83377971,5.791135705
811,'1','Phylum','cols',289,0.822216416,6.115128647
812,'1','Phylum','cols',289,0.828444455,6.394848602
813,'1','Phylum','cols',289,0.820768097,7.139282276
814,'1','Phylum','cols',289,0.838059736,7.056146
815,'1','Phylum','cols',410,0.806247531,5.796551225
816,'1','Phylum','cols',410,0.842656713,6.143641222
817,'1','Phylum','cols',410,0.812611998,6.032893297
818,'1','Phylum','cols',410,0.838290613,6.00482773
819,'1','Phylum','cols',410,0.818698343,5.743415674
820,'1','Phylum','cols',410,0.809158082,5.83018287
821,'1','Phylum','cols',410,0.840502513,6.575459974
822,'1','Phylum','cols',410,0.815369713,6.767364248
823,'1','Phylum','cols',410,0.787750617,5.706258271
824,'1','Phylum','cols',410,0.816188653,5.848182566
825,'1','Phylum','cols',583,0.832341271,5.782068147
826,'1','Phylum','cols',583,0.832698144,6.029382456
827,'1','Phylum','cols',583,0.841079698,6.898402382
828,'1','Phylum','cols',583,0.856552945,6.135918679
829,'1','Phylum','cols',583,0.818636417,5.776457359
830,'1','Phylum','cols',583,0.823316245,5.208552593
831,'1','Phylum','cols',583,0.844945416,5.950532061
832,'1','Phylum','cols',583,0.852782694,6.552859414
833,'1','Phylum','cols',583,0.858522446,6.288760385
834,'1','Phylum','cols',583,0.819639132,5.751860162
835,'1','Phylum','cols',829,0.809316345,6.02673247
836,'1','Phylum','cols',829,0.800018127,5.715100645
837,'1','Phylum','cols',829,0.804711642,6.125192114
838,'1','Phylum','cols',829,0.830184183,6.868893105
839,'1','Phylum','cols',829,0.828515487,6.526288836
840,'1','Phylum','cols',829,0.800698785,5.949187988
841,'1','Phylum','cols',829,0.841308752,7.323624127
842,'1','Phylum','cols',829,0.811464549,6.037599628
843,'1','Phylum','cols',829,0.836489484,6.56002738
844,'1','Phylum','cols',829,0.791421474,6.003589936
845,'1','Phylum','cols',1177,0.814746835,5.752006134
846,'1','Phylum','cols',1177,0.835704263,6.069917351
847,'1','Phylum','cols',1177,0.822652339,5.914459085
848,'1','Phylum','cols',1177,0.850014386,6.834539296
849,'1','Phylum','cols',1177,0.840848658,5.715322007
850,'1','Phylum','cols',1177,0.809451003,6.411762161
851,'1','Phylum','cols',1177,0.843850188,6.65916002
852,'1','Phylum','cols',1177,0.8144497,6.272402808
853,'1','Phylum','cols',1177,0.823656439,5.834046566
854,'1','Phylum','cols',1177,0.842430384,6.93850773
855,'1','Class','cols',49,0.649106728,6.632398055
856,'1','Class','cols',49,0.704349905,7.401683816
857,'1','Class','cols',49,0.711718718,6.463462342
858,'1','Class','cols',49,0.755596586,7.084296209
859,'1','Class','cols',49,0.668143521,7.218209872
860,'1','Class','cols',49,0.736049543,7.36767755
861,'1','Class','cols',49,0.615409133,6.150519723
862,'1','Class','cols',49,0.696160358,6.398775472
863,'1','Class','cols',49,0.697531716,7.794516449
864,'1','Class','cols',49,0.655393672,6.236700021
865,'1','Class','cols',71,0.724255604,5.836611567
866,'1','Class','cols',71,0.704471353,5.269828817
867,'1','Class','cols',71,0.731969535,6.014711741
868,'1','Class','cols',71,0.690822606,5.158748202
869,'1','Class','cols',71,0.767002641,6.39955715
870,'1','Class','cols',71,0.679409952,5.017406227
871,'1','Class','cols',71,0.706404461,5.451427204
872,'1','Class','cols',71,0.731119623,5.484493913
873,'1','Class','cols',71,0.700372571,5.029089892
874,'1','Class','cols',71,0.710481275,6.232777476
875,'1','Class','cols',100,0.715583109,5.332984519
876,'1','Class','cols',100,0.703705688,6.453023096
877,'1','Class','cols',100,0.665957044,5.247060301
878,'1','Class','cols',100,0.695179508,6.00345344
879,'1','Class','cols',100,0.662312908,4.749533769
880,'1','Class','cols',100,0.654888029,6.106603189
881,'1','Class','cols',100,0.726251894,6.589417545
882,'1','Class','cols',100,0.715877569,6.28030251
883,'1','Class','cols',100,0.669913677,5.901725112
